DATA_TYPE,BSE_DT,N_ID,TITLE,SUMMARY,SENTIMENT,REASON,RELATED_STOCK_CD,RELATED_STOCK_NM,_INGEST_TS,_INGEST_DATE
2,20260617,20260617_067939,KB RISE 200고배당커버드콜ATM증권상장지수투자신탁(주식-파생형) ETF 괴리율 초과 발생,KB RISE 200고배당커버드콜ATM ETF 괴리율 초과 발생 공시.,악재,ETF 괴리율 초과 발생은 투자자에게 부정적 신호로 작용할 수 있어 악재로 분류합니다.,버드콜ATM,KB RISE 200고배당커버드콜ATM증권상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068105,삼성 KODEX 미국빅테크10증권상장지수투자신탁[주식-파생형](H) ETF유동성공급자(LP)와유동성공급계약의체결ㆍ변경ㆍ해지안내,삼성 KODEX 미국빅테크10 ETF 유동성공급자 계약 체결ㆍ변경ㆍ해지 안내.,소식,"유동성공급자 계약 관련 안내로, 주가에 직접적인 영향이 없는 일반적인 공시입니다.",크10(H),삼성 KODEX 미국빅테크10증권상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068135,삼성 KODEX 미국빅테크10증권상장지수투자신탁[주식-파생형](H) ETF지정참가회사(AP)추가ㆍ해지ㆍ변경안내,"KODEX 미국빅테크10 ETF의 지정참가회사(AP) 추가, 해지, 변경 안내 공시.",소식,ETF의 지정참가회사 변경은 일반적인 시장 안내로 주가에 직접적인 영향이 없습니다.,크10(H),삼성 KODEX 미국빅테크10증권상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_067978,미래에셋 TIGER 리츠부동산인프라혼합자산상장지수투자신탁(재간접형) ETF기타시장안내,TIGER 리츠부동산인프라혼합자산 ETF의 기타 시장 안내 공시.,소식,기타 시장 안내는 단순 정보 제공으로 주가에 직접적인 영향을 주지 않습니다.,부동산인프라,미래에셋 TIGER 리츠부동산인프라혼합자산상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_067950,미래에셋 TIGER 리츠부동산인프라채권 KIS부동산상장지수투자신탁(재간접형) ETF 괴리율 초과 발생,TIGER 리츠부동산인프라채권 ETF 괴리율 초과 발생 공시.,악재,ETF 괴리율 초과는 투자자 신뢰 저하 및 가격 변동성 확대 등 부정적 영향을 줄 수 있습니다.,산인프라채권,미래에셋 TIGER 리츠부동산인프라채권 KIS부동산상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_067979,미래에셋 TIGER 리츠부동산인프라채권 KIS부동산상장지수투자신탁(재간접형) ETF기타시장안내,TIGER 리츠부동산인프라채권 ETF의 기타 시장 안내 공시.,소식,기타 시장 안내는 단순 정보 제공으로 주가에 직접적인 영향을 주지 않습니다.,산인프라채권,미래에셋 TIGER 리츠부동산인프라채권 KIS부동산상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068167,주식회사 이지스레지던스위탁관리부동산투자회사 부동산투자회사 자금차입,이지스레지던스위탁관리부동산투자회사의 자금 차입 공시.,소식,자금 차입은 일반적인 경영활동으로 주가에 직접적인 영향이 없는 소식입니다.,레지던스리츠,이지스레지던스위탁관리부동산투자회사,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068084,삼성 KODEX 미국부동산리츠부동산상장지수투자신탁[REITs-파생재간접형](H) ETF유동성공급자(LP)와유동성공급계약의체결ㆍ변경ㆍ해지안내,"ETF 유동성공급자(LP)와 유동성공급 계약의 체결, 변경, 해지 안내 공시",소식,"유동성공급자 계약 관련 안내로, 주가에 직접적인 영향이 없는 일반적인 공시입니다.",산리츠(H),삼성 KODEX 미국부동산리츠부동산상장지수투자신탁[REITs-파생재간접형](H),2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068145,삼성 KODEX 미국부동산리츠부동산상장지수투자신탁[REITs-파생재간접형](H) ETF지정참가회사(AP)추가ㆍ해지ㆍ변경안내,"ETF 지정참가회사(AP) 추가, 해지, 변경 안내 공시",소식,"지정참가회사(AP) 관련 변경 안내로, 주가에 직접적인 영향이 없는 일반적인 공시입니다.",산리츠(H),삼성 KODEX 미국부동산리츠부동산상장지수투자신탁[REITs-파생재간접형](H),2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068077,삼성 KODEX 코스피TotalReturn증권상장지수투자신탁[주식] ETF기타시장안내,ETF 기타 시장 안내 공시,소식,"기타 시장 안내로, 주가에 직접적인 영향이 없는 일반적인 공시입니다.",359210,KODEX 코스피TR,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068116,삼성 KODEX 미국S&P500 증권상장지수투자신탁[주식] ETF유동성공급자(LP)와유동성공급계약의체결ㆍ변경ㆍ해지안내,"ETF 유동성공급자(LP)와 유동성공급 계약의 체결, 변경, 해지 안내 공시",소식,"유동성공급자 계약 관련 안내로, 주가에 직접적인 영향이 없는 일반적인 공시입니다.",379800,KODEX 미국S&P500,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068133,삼성 KODEX 미국S&P500 증권상장지수투자신탁[주식] ETF지정참가회사(AP)추가ㆍ해지ㆍ변경안내,"ETF 지정참가회사(AP) 추가, 해지, 변경 안내 공시",소식,"지정참가회사(AP) 관련 변경 안내로, 주가에 직접적인 영향이 없는 일반적인 공시입니다.",379800,KODEX 미국S&P500,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068083,삼성 KODEX 미국나스닥100 증권상장지수투자신탁[주식] ETF유동성공급자(LP)와유동성공급계약의체결ㆍ변경ㆍ해지안내,삼성 KODEX 미국나스닥100 ETF 유동성공급자 계약 체결·변경·해지 안내 공시,소식,"ETF 유동성공급자(LP) 계약 관련 안내로, 주가에 직접적인 영향이 없는 일반적 공시입니다.",나스닥100,삼성 KODEX 미국나스닥100,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068146,삼성 KODEX 미국나스닥100 증권상장지수투자신탁[주식] ETF지정참가회사(AP)추가ㆍ해지ㆍ변경안내,삼성 KODEX 미국나스닥100 ETF 지정참가회사(AP) 추가·해지·변경 안내 공시,소식,"ETF 지정참가회사(AP) 관련 변경 안내로, 주가에 직접적인 영향이 없는 일반적 공시입니다.",나스닥100,삼성 KODEX 미국나스닥100,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_067948,미래에셋 TIGER BBIG레버리지 증권상장지수투자신탁(주식-파생형) ETF 괴리율 초과 발생,미래에셋 TIGER BBIG레버리지 ETF 괴리율 초과 발생 공시,악재,ETF 괴리율 초과는 투자자 신뢰 저하 및 가격 변동성 증가로 주가에 부정적 영향을 줄 수 있습니다.,IG레버리지,미래에셋 TIGER BBIG레버리지,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068096,삼성 KODEX 미국S&P500증권상장지수투자신탁[주식](H) ETF유동성공급자(LP)와유동성공급계약의체결ㆍ변경ㆍ해지안내,삼성 KODEX 미국S&P500 ETF 유동성공급자 계약 체결·변경·해지 안내 공시,소식,"ETF 유동성공급자(LP) 계약 관련 안내로, 주가에 직접적인 영향이 없는 일반적 공시입니다.",500(H),삼성 KODEX 미국S&P500,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068123,삼성 KODEX 미국S&P500증권상장지수투자신탁[주식](H) ETF지정참가회사(AP)추가ㆍ해지ㆍ변경안내,삼성 KODEX 미국S&P500 ETF 지정참가회사(AP) 추가·해지·변경 안내 공시,소식,"ETF 지정참가회사(AP) 관련 변경 안내로, 주가에 직접적인 영향이 없는 일반적 공시입니다.",500(H),삼성 KODEX 미국S&P500,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068098,삼성 KODEX 미국나스닥100증권상장지수투자신탁[주식](H) ETF유동성공급자(LP)와유동성공급계약의체결ㆍ변경ㆍ해지안내,"ETF 유동성공급자(LP)와의 계약 체결, 변경, 해지 안내 공시",소식,유동성공급자 계약 관련 안내는 ETF 운용에 대한 일반적 정보로 주가에 직접적 영향이 없습니다.,449190,KODEX 미국나스닥100(H),2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068124,삼성 KODEX 미국나스닥100증권상장지수투자신탁[주식](H) ETF지정참가회사(AP)추가ㆍ해지ㆍ변경안내,"ETF 지정참가회사(AP) 추가, 해지, 변경 안내 공시",소식,지정참가회사(AP) 관련 변경 안내는 ETF 운용의 일반적 절차로 주가에 직접적 영향이 없습니다.,449190,KODEX 미국나스닥100(H),2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_067942,KB RISE 국채30년레버리지KAP증권상장지수투자신탁(채권-파생형)(합성) ETF 괴리율 초과 발생,ETF 괴리율 초과 발생 안내 공시,악재,괴리율 초과는 ETF 가격이 기준가와 크게 달라져 투자자 신뢰와 주가에 부정적 영향을 줄 수 있습니다.,리지(합성),KB RISE 국채30년레버리지KAP증권상장지수투자신탁(채권-파생형)(합성),2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068113,삼성 KODEX 미국S&P500헬스케어증권상장지수투자신탁[주식] ETF유동성공급자(LP)와유동성공급계약의체결ㆍ변경ㆍ해지안내,"ETF 유동성공급자(LP)와의 계약 체결, 변경, 해지 안내 공시",소식,유동성공급자 계약 관련 안내는 ETF 운용에 대한 일반적 정보로 주가에 직접적 영향이 없습니다.,453640,KODEX 미국S&P500헬스케어,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068140,삼성 KODEX 미국S&P500헬스케어증권상장지수투자신탁[주식] ETF지정참가회사(AP)추가ㆍ해지ㆍ변경안내,"ETF 지정참가회사(AP) 추가, 해지, 변경 안내 공시",소식,지정참가회사(AP) 관련 변경 안내는 ETF 운용의 일반적 절차로 주가에 직접적 영향이 없습니다.,453640,KODEX 미국S&P500헬스케어,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068114,삼성 KODEX 미국S&P500금융증권상장지수투자신탁[주식] ETF유동성공급자(LP)와유동성공급계약의체결ㆍ변경ㆍ해지안내,"ETF 유동성 공급자(LP)와 유동성 공급 계약의 체결, 변경, 해지 안내 공시.",소식,"유동성 공급 계약의 체결 및 변경은 ETF 운용의 일반적 절차로, 주가에 직접적 영향이 없는 중립적 소식입니다.",P500금융,삼성 KODEX 미국S&P500금융증권상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068144,삼성 KODEX 미국S&P500금융증권상장지수투자신탁[주식] ETF지정참가회사(AP)추가ㆍ해지ㆍ변경안내,"ETF 지정참가회사(AP) 추가, 해지, 변경 안내 공시.",소식,"지정참가회사(AP) 관련 변경은 ETF 운용의 일상적 절차로, 주가에 직접적 영향을 주지 않는 중립적 소식입니다.",P500금융,삼성 KODEX 미국S&P500금융증권상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068111,삼성 KODEX 인도Nifty50증권상장지수투자신탁[주식-파생형] ETF유동성공급자(LP)와유동성공급계약의체결ㆍ변경ㆍ해지안내,"ETF 유동성 공급자(LP)와 유동성 공급 계약의 체결, 변경, 해지 안내 공시.",소식,"유동성 공급 계약의 체결 및 변경은 ETF 운용의 일반적 절차로, 주가에 직접적 영향이 없는 중립적 소식입니다.",ifty50,삼성 KODEX 인도Nifty50증권상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068134,삼성 KODEX 인도Nifty50증권상장지수투자신탁[주식-파생형] ETF지정참가회사(AP)추가ㆍ해지ㆍ변경안내,"ETF 지정참가회사(AP) 추가, 해지, 변경 안내 공시.",소식,"지정참가회사(AP) 관련 변경은 ETF 운용의 일상적 절차로, 주가에 직접적 영향을 주지 않는 중립적 소식입니다.",ifty50,삼성 KODEX 인도Nifty50증권상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068107,삼성 KODEX 유럽명품TOP10 STOXX증권상장지수투자신탁[주식] ETF유동성공급자(LP)와유동성공급계약의체결ㆍ변경ㆍ해지안내,"ETF 유동성 공급자(LP)와 유동성 공급 계약의 체결, 변경, 해지 안내 공시.",소식,"유동성 공급 계약의 체결 및 변경은 ETF 운용의 일반적 절차로, 주가에 직접적 영향이 없는 중립적 소식입니다.", STOXX,삼성 KODEX 유럽명품TOP10 STOXX증권상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068143,삼성 KODEX 유럽명품TOP10 STOXX증권상장지수투자신탁[주식] ETF지정참가회사(AP)추가ㆍ해지ㆍ변경안내,"ETF 지정참가회사(AP) 추가, 해지, 변경 안내 공시",소식,지정참가회사(AP) 변경은 ETF 운용 관련 일반적 안내로 주가에 직접 영향이 없습니다., STOXX,삼성 KODEX 유럽명품TOP10 STOXX,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068112,삼성 KODEX 미국S&P500테크놀로지증권상장지수투자신탁[주식] ETF유동성공급자(LP)와유동성공급계약의체결ㆍ변경ㆍ해지안내,"ETF 유동성공급자(LP)와 유동성공급계약 체결, 변경, 해지 안내",소식,유동성공급자 계약 관련 공시는 ETF 운용의 정상적 절차로 주가에 직접 영향이 없습니다.,0테크놀로지,삼성 KODEX 미국S&P500테크놀로지,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068142,삼성 KODEX 미국S&P500테크놀로지증권상장지수투자신탁[주식] ETF지정참가회사(AP)추가ㆍ해지ㆍ변경안내,"ETF 지정참가회사(AP) 추가, 해지, 변경 안내 공시",소식,지정참가회사(AP) 변경은 ETF 운용 관련 일반적 안내로 주가에 직접 영향이 없습니다.,0테크놀로지,삼성 KODEX 미국S&P500테크놀로지,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_067941,KB RISE 2차전지TOP10인버스iSelect증권상장지수투자신탁(주식-파생형)(합성) ETF 괴리율 초과 발생,ETF 괴리율 초과 발생 안내,악재,괴리율 초과는 ETF 가격이 기준가와 크게 달라져 투자자 신뢰와 주가에 부정적 영향을 줄 수 있습니다.,버스(합성),KB RISE 2차전지TOP10인버스iSelect,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068106,삼성 KODEX 미국서학개미증권상장지수투자신탁[주식] ETF유동성공급자(LP)와유동성공급계약의체결ㆍ변경ㆍ해지안내,"ETF 유동성공급자(LP)와 유동성공급계약 체결, 변경, 해지 안내",소식,유동성공급자 계약 관련 공시는 ETF 운용의 정상적 절차로 주가에 직접 영향이 없습니다.,미국서학개미,삼성 KODEX 미국서학개미,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068136,삼성 KODEX 미국서학개미증권상장지수투자신탁[주식] ETF지정참가회사(AP)추가ㆍ해지ㆍ변경안내,"ETF 지정참가회사(AP) 추가, 해지, 변경 안내 공시",소식,ETF의 지정참가회사(AP) 변경은 운용 관련 일반 안내로 주가에 직접적인 영향이 없습니다.,미국서학개미,KODEX 미국서학개미증권상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068078,삼성 KODEX 한국부동산리츠인프라부동산상장지수투자신탁[재간접형] ETF기타시장안내,ETF 기타시장 안내 관련 공시,소식,기타시장 안내는 투자자 정보 제공 목적이며 주가에 직접적인 영향을 주지 않습니다.,산리츠인프라,KODEX 한국부동산리츠인프라부동산상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068082,한화 PLUS 머니마켓액티브증권상장지수투자신탁(채권) ETF유동성공급자(LP)와유동성공급계약의체결ㆍ변경ㆍ해지안내,"ETF 유동성공급자(LP)와 계약 체결, 변경, 해지 안내",소식,유동성공급자(LP) 계약 관련 안내는 운용상 일반적 절차로 주가에 직접적인 영향이 없습니다.,니마켓액티브,한화 PLUS 머니마켓액티브증권상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068119,한화 PLUS 머니마켓액티브증권상장지수투자신탁(채권) ETF지정참가회사(AP)추가ㆍ해지ㆍ변경안내,"ETF 지정참가회사(AP) 추가, 해지, 변경 안내 공시",소식,ETF의 지정참가회사(AP) 변경은 운용 관련 일반 안내로 주가에 직접적인 영향이 없습니다.,니마켓액티브,한화 PLUS 머니마켓액티브증권상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_067930,한국투자 ACE 애플밸류체인액티브증권상장지수투자신탁(주식) ETF 상관계수 기준 미달 발생,ETF 상관계수 기준 미달 발생 공시,악재,상관계수 기준 미달은 ETF 운용의 성과 저하를 의미하며 투자자 신뢰 하락 및 주가에 부정적 영향을 줄 수 있습니다.,류체인액티브,ACE 애플밸류체인액티브증권상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068092,삼성 KODEX 미국AI테크TOP10증권상장지수투자신탁[주식] ETF유동성공급자(LP)와유동성공급계약의체결ㆍ변경ㆍ해지안내,"ETF 유동성 공급자(LP)와 유동성 공급 계약의 체결, 변경, 해지 안내 공시",소식,유동성 공급 계약의 체결 및 변경은 ETF 운용의 일반적인 절차로 주가에 직접적인 영향이 없습니다.,485540,KODEX 미국AI테크TOP10,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068122,삼성 KODEX 미국AI테크TOP10증권상장지수투자신탁[주식] ETF지정참가회사(AP)추가ㆍ해지ㆍ변경안내,"ETF 지정참가회사(AP) 추가, 해지, 변경 안내 공시",소식,지정참가회사(AP) 관련 변경은 ETF 운용에 필요한 절차로 주가에 직접적인 영향을 주지 않습니다.,485540,KODEX 미국AI테크TOP10,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068090,삼성 KODEX 미국AI전력핵심인프라증권상장지수투자신탁[주식] ETF유동성공급자(LP)와유동성공급계약의체결ㆍ변경ㆍ해지안내,"ETF 유동성 공급자(LP)와 유동성 공급 계약의 체결, 변경, 해지 안내 공시",소식,유동성 공급 계약의 체결 및 변경은 ETF 운용의 일반적인 절차로 주가에 직접적인 영향이 없습니다.,487230,KODEX 미국AI전력핵심인프라,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068121,삼성 KODEX 미국AI전력핵심인프라증권상장지수투자신탁[주식] ETF지정참가회사(AP)추가ㆍ해지ㆍ변경안내,"ETF 지정참가회사(AP) 추가, 해지, 변경 안내 공시",소식,지정참가회사(AP) 관련 변경은 ETF 운용에 필요한 절차로 주가에 직접적인 영향을 주지 않습니다.,487230,KODEX 미국AI전력핵심인프라,2026-06-18T06:30:01.918Z,2026-06-18
1,20260617,3F06A00118273575100220260617,"구윤철 ""AX에 예산·세제 등 지원…남부권 반도체 혁신벨트로""(종합)",정부가 남부권 반도체 혁신벨트 조성 및 AI·로봇 산업 지원 방침을 발표.,호재,정부의 예산·세제 지원과 반도체 혁신벨트 조성은 관련 기업의 성장 기대를 높여 긍정적 영향을 미칩니다.,011070,LG이노텍,2026-06-17T19:02:11.714Z,2026-06-17
1,20260617,3F13A00118352318352320260617,"17일, 외국인 코스닥에서 HPSP(-5.28%), 주성엔지니어링(-2.87%) 등 순매도","외국인 투자자가 HPSP, 주성엔지니어링 등 코스닥 종목을 대거 매도.",악재,외국인 투자자의 순매도와 일부 종목의 주가 하락은 단기적으로 부정적 신호로 해석됩니다.,403870,HPSP,2026-06-17T19:02:11.714Z,2026-06-17
1,20260617,3F13A00118352718352520260617,"17일, 기관 코스닥에서 주성엔지니어링(-2.87%), 이오테크닉스(+2.63%) 등 순매도","기관 투자자가 주성엔지니어링, HPSP 등 코스닥 종목을 순매도.",악재,기관 투자자의 순매도와 일부 종목의 주가 하락은 투자심리에 부정적 영향을 줄 수 있습니다.,036930,주성엔지니어링,2026-06-17T19:02:11.714Z,2026-06-17
1,20260617,3F13A00118353618351620260617,"17일, 거래소 기관 순매수상위에 전기,전자 업종 4종목","기관 투자자가 SK하이닉스, 삼성전자 등 전기·전자 업종 종목을 순매수.",호재,기관의 순매수와 전기·전자 업종 종목의 주가 상승은 긍정적 투자심리를 반영합니다.,000660,SK하이닉스,2026-06-17T19:02:11.714Z,2026-06-17
1,20260617,3F13A00118351718351720260617,"17일, 외국인 거래소에서 삼성전자(+1.02%), SK스퀘어(+6.33%) 등 순매도","외국인 투자자가 삼성전자, SK스퀘어 등 주요 종목을 순매도함.",소식,"외국인 순매도와 일부 종목의 주가 등락이 혼재되어 있으나, 직접적인 호재나 악재로 볼 만한 특별한 이벤트는 없음.",005930,삼성전자,2026-06-17T19:02:11.714Z,2026-06-17
1,20260617,3F13A00118353018352220260617,"17일, 기관 코스닥에서 디앤디파마텍(+18.01%), 알테오젠(+5.82%) 등 순매수","기관이 디앤디파마텍, 알테오젠 등 코스닥 종목을 순매수함.",호재,기관 투자자의 순매수와 해당 종목들의 주가 상승은 긍정적인 투자 심리와 주가 상승 기대를 반영함.,196170,알테오젠,2026-06-17T19:02:11.714Z,2026-06-17
1,20260617,3F13A00118353318352020260617,"17일, 거래소 기관 순매도상위에 전기,전자 업종 3종목","기관이 삼성전기, 현대차 등 거래소 종목을 순매도함.",소식,"기관 순매도와 일부 종목의 주가 등락이 혼재되어 있으나, 특별한 호재나 악재 이벤트 없이 시장 동향만 전달됨.",009150,삼성전기,2026-06-17T19:02:11.714Z,2026-06-17
1,20260617,3F23A00118262777421020260617,"코스피 1만1500까지 간다…대신증권, 목표가 대폭 상향",대신증권이 코스피 목표가를 1만1500으로 대폭 상향함.,호재,코스피 전망치 상향과 반도체 업종 실적 개선 기대는 시장 전반에 긍정적 영향을 줄 것으로 예상됨.,003540,대신증권,2026-06-17T19:02:11.714Z,2026-06-17
1,20260617,3F06A00118292600000320260617,"기아, 버스 생산 중단 계획…노조는 ""고용 대책 없어"" 반발",기아가 대형 버스 생산 중단 계획을 발표하며 노조가 반발함.,악재,기아의 버스 사업 철수와 노조 반발은 고용 불안과 사업 축소로 인한 부정적 영향이 예상됨.,000270,기아,2026-06-17T19:02:11.714Z,2026-06-17
1,20260617,3F22A00118264000041220260617,"미래에셋증권, 역대 최대 3000억 원 규모 자사주 취득",미래에셋증권이 3000억원 규모 자사주 취득 및 소각을 결정.,호재,대규모 자사주 취득과 소각은 주주가치 제고와 주가 안정에 긍정적 영향을 미치므로 호재로 분류합니다.,006800,미래에셋증권,2026-06-17T19:02:11.714Z,2026-06-17
1,20260617,3F13A00118352018352120260617,"17일, 외국인 코스닥에서 이오테크닉스(+2.63%), 디앤디파마텍(+18.01%) 등 순매수","외국인 투자자가 이오테크닉스, 디앤디파마텍 등 코스닥 종목을 순매수.",호재,외국인 순매수와 일부 종목의 주가 상승은 투자심리 개선 및 주가 상승 기대를 반영하므로 호재로 분류합니다.,039030,이오테크닉스,2026-06-17T19:02:11.714Z,2026-06-17
1,20260617,3F13A00118354018351520260617,"17일, 거래소 외국인 순매수상위에 전기,전자 업종 5종목","외국인 투자자가 한화오션, SK하이닉스 등 거래소 종목을 순매수.",호재,외국인 순매수와 일부 종목의 주가 상승은 투자심리 개선 및 주가 상승 기대를 반영하므로 호재로 분류합니다.,000660,SK하이닉스,2026-06-17T19:02:11.714Z,2026-06-17
1,20260617,3F21A00118284900054520260617,종이의 가치 발견… 무림페이퍼 팝업,무림페이퍼 팝업 행사 관련 뉴스.,소식,단순 행사 소식으로 주가에 직접적인 영향이 없으므로 소식으로 분류합니다.,009200,무림페이퍼,2026-06-17T19:02:11.714Z,2026-06-17
1,20260617,3F40A00118314019839920260617,엔지켐생명과학 경영권 분쟁 소송 피소... 23억 5000만원 규모 주주지위 확인 가처분 신청,엔지켐생명과학 경영권 분쟁 소송 피소 및 주주지위 확인 가처분 신청.,악재,경영권 분쟁 및 소송은 기업의 불확실성을 높이고 주가에 부정적 영향을 미칠 수 있으므로 악재로 분류합니다.,183490,엔지켐생명과학,2026-06-17T19:02:11.714Z,2026-06-17
2,20260617,20260617_068222,하나30호기업인수목적 주식회사 관리종목지정(SPAC 상장예비심사청구서 미제출 등),하나30호기업인수목적 주식회사가 관리종목으로 지정됨.,악재,SPAC 상장예비심사청구서 미제출 등으로 관리종목 지정은 투자자 신뢰 하락 및 주가에 부정적 영향을 미칠 수 있습니다.,469880,하나30호스팩,2026-06-17T19:02:11.714Z,2026-06-17
2,20260617,20260617_068224,(주)듀오백 관리종목지정(시가총액 미달 ),(주)듀오백이 시가총액 미달로 관리종목 지정됨.,악재,시가총액 미달로 관리종목 지정은 기업의 재무 건전성에 대한 우려를 불러일으켜 주가에 부정적 영향을 줄 수 있습니다.,073190,듀오백,2026-06-17T19:02:11.714Z,2026-06-17
2,20260617,20260617_068221,주식회사 블랙야크아이앤씨 소송등의판결ㆍ결정(일정금액 이상의 청구),블랙야크아이앤씨가 일정금액 이상의 소송 판결을 받음.,악재,기업이 일정금액 이상의 소송 판결을 받으면 재무적 부담 및 투자심리 악화로 이어질 수 있습니다.,478560,블랙야크아이앤씨,2026-06-17T19:02:11.714Z,2026-06-17
2,20260617,20260617_068223,(주)엔지켐생명과학 소송 등의 제기ㆍ신청(경영권 분쟁 소송)(임시주주지위확인가처분),엔지켐생명과학에 경영권 분쟁 소송이 제기됨.,악재,경영권 분쟁 소송은 기업의 경영 불확실성을 높여 주가에 부정적 영향을 미칠 수 있습니다.,183490,엔지켐생명과학,2026-06-17T19:02:11.714Z,2026-06-17
2,20260617,20260617_068226,진원생명과학(주) 조회공시 요구(풍문 또는 보도),진원생명과학에 대해 풍문 또는 보도 관련 조회공시가 요구됨.,소식,"조회공시 요구는 단순히 시장의 소문이나 보도에 대한 확인 절차로, 직접적인 주가 영향은 없습니다.",011000,진원생명과학,2026-06-17T19:02:11.714Z,2026-06-17
1,20260618,3F04A00109113000069320260618,"가온전선, 올해 美서 5조원 수주…4일째 강세[특징주]",가온전선이 미국에서 약 5조원 규모 수주에 성공하며 주가가 4일 연속 상승.,호재,대규모 해외 수주와 공급계약 체결은 실적 개선과 주가 상승에 긍정적 영향을 미치므로 호재로 분류합니다.,000500,가온전선,2026-06-18T09:34:13.066Z,2026-06-18
1,20260618,3F04A00109191700070520260618,"강원에너지, 日기업과 데이터센터 액체냉각 시스템 대응 업무 협약에 '상승'[특징주]",강원에너지가 일본 니덱과 데이터센터 냉각 시스템 협력 업무협약 체결.,호재,신사업 진출 및 글로벌 협력은 기업 성장 기대감을 높여 주가에 긍정적 영향을 줄 수 있어 호재로 분류합니다.,114190,강원에너지,2026-06-18T09:34:13.066Z,2026-06-18
1,20260618,3F07A00109072001489420260618,"삼성생명(032830) 소폭 상승세 +2.80%, 5거래일 연속 상승",삼성생명이 5거래일 연속 상승세를 기록하며 소폭 상승.,호재,연속적인 주가 상승은 투자자들의 긍정적 평가와 실적 개선 기대감이 반영된 것으로 호재로 분류합니다.,032830,삼성생명,2026-06-18T09:34:13.066Z,2026-06-18
1,20260618,3F32A00109055226968420260618,"[개장 시황] 코스닥 1,029.81..  외국인과 기관의 '팔자' 기조에 하락 출발 (▼2.15, -0.21%)","코스닥 지수가 외국인과 기관 매도세로 하락 출발, 업종별 등락 상황 안내.",소식,"시장 전반의 시황 및 업종별 등락을 전달하는 내용으로, 특정 기업에 직접적 영향이 없어 소식으로 분류합니다.",309930,조이웍스앤코,2026-06-18T09:34:13.066Z,2026-06-18
1,20260618,3F40A00109180819957620260618,"주덕중 상무, 영림원소프트랩 주식 164주  ↑…지분율 0.11%",주덕중 상무가 영림원소프트랩 주식 164주를 추가 매수해 지분율 0.11% 유지.,소식,"임원의 소규모 주식 매수는 단순 인사 및 지분 변동 소식으로, 주가에 직접적 영향이 없어 소식으로 분류합니다.",060850,영림원소프트랩,2026-06-18T09:34:13.066Z,2026-06-18
